Time,VE,VN,VD,V,CoG,velHeading,CoG,slip,Gyro-z,
284105,-2.04,0.23,0.11,2.052924743,276.49,-83.56734608,-83.51,0.057346076,-17.47507787,
284105.2,-2.29,0.24,0.11,2.302542073,275.92,-84.0170435,-84.08,-0.062956503,-19.12861917,
284105.4,-2.79,-0.23,0.08,2.799464234,265.3,-94.71265169,-94.7,0.01265169,-20.31076862,
284105.6,-3.02,-0.22,0.03,3.028002642,265.86,-94.16650489,-94.14,0.026504886,-20.94933814,
284105.8,-3.26,-0.57,0.04,3.309456149,260.03,-99.91771871,-99.97,-0.052281285,-19.2997262,
284106,-3.81,-0.78,0.08,3.889023014,258.46,-101.569972,-101.54,0.029972048,-18.5778891,
284106.2,-3.94,-1.13,0.01,4.0988413,254,-106.0029989,-106,0.002998877,-16.69273256,
284106.4,-4.25,-1.56,0.08,4.527261866,249.85,-110.156107,-110.15,0.006107029,-13.63626723,
284106.6,-4.46,-1.81,0.14,4.813283702,247.87,-112.0887702,-112.13,-0.041229831,-11.73781013,
284106.8,-4.68,-2.23,0.05,5.184139273,244.55,-115.4776001,-115.45,0.027600107,-9.921581866,
284107,-4.9,-2.49,0.06,5.49637153,243.06,-116.9380046,-116.94,-0.001995395,-9.585010076,
284107.2,-5.05,-2.87,0.02,5.808562645,240.35,-119.6102982,-119.65,-0.039701751,-9.676239279,
284107.4,-5.26,-3.16,0.1,6.136220335,239,-120.9957832,-121,-0.004216764,-8.905932682,
284107.6,-5.43,-3.58,0.03,6.503944957,236.59,-123.3968721,-123.41,-0.013127934,-8.091616313,
284107.8,-5.59,-3.91,-0.01,6.821744645,235.01,-124.971378,-124.99,-0.018621969,-7.102563402,
284108,-5.77,-4.17,0.04,7.119115114,234.12,-125.8557765,-125.88,-0.0242235,-5.802536219,
284108.2,-5.85,-4.54,0.02,7.405005064,232.19,-127.813908,-127.81,0.003907988,-4.401372959,
284108.4,-5.99,-4.8,0.04,7.675942939,231.28,-128.7064376,-128.72,-0.013562434,-4.145457891,
284108.6,-6.06,-5.16,0.02,7.959221067,229.56,-130.4139011,-130.44,-0.026098896,-3.174884049,
284108.8,-6.37,-5.38,-0.04,8.337943392,229.84,-130.1839007,-130.16,0.023900747,-2.671623333,
284109,-6.44,-5.61,-0.01,8.540825487,228.98,-131.0597093,-131.02,0.039709312,-2.394748258,
284109.2,-6.61,-5.91,-0.01,8.866803257,228.21,-131.7998936,-131.79,0.009893572,-1.575339158,
284109.4,-6.68,-6.06,-0.08,9.019201739,227.78,-132.2138635,-132.22,-0.006136518,-1.287892065,
284109.6,-6.87,-6.2,-0.01,9.254020748,227.93,-132.0654476,-132.07,-0.004552352,-0.945442873,
284109.8,-6.88,-6.37,-0.11,9.376102602,227.2,-132.7957411,-132.8,-0.004258861,-0.773899576,
284110,-7.09,-6.42,-0.04,9.564753003,227.82,-132.1608625,-132.18,-0.019137476,-0.498447729,
284110.2,-7.06,-6.57,0.02,9.644091455,227.04,-132.9410971,-132.96,-0.018902902,-1.024179764,
284110.4,-7.17,-6.74,0.06,9.840553846,226.77,-133.2293787,-133.23,-0.000621266,-0.220953518,
284110.6,-7.26,-6.84,-0.01,9.974627813,226.69,-133.2938217,-133.31,-0.016178294,1.040542024,
284110.8,-7.46,-6.85,-0.02,10.12788724,227.44,-132.5591,-132.56,-0.0009,0.503219101,
284111,-7.48,-7,-0.01,10.24453025,226.91,-133.1013876,-133.09,0.011387629,0.388048189,
284111.2,-7.59,-7,0.02,10.32511985,227.33,-132.6842974,-132.67,0.014297375,-0.22755525,
284111.4,-7.68,-7.2,-0.02,10.52722186,226.87,-133.1523897,-133.13,0.022389734,-0.026377102,
284111.6,-7.89,-7.16,-0.07,10.65446855,227.77,-132.2230456,-132.23,-0.006954387,0.244374118,
284111.8,-7.92,-7.24,-0.05,10.73051723,227.58,-132.4317261,-132.42,0.011726111,-0.153162254,
284112,-8,-7.5,-0.05,10.9658561,226.85,-133.1523897,-133.15,0.002389734,0.003660487,
284112.2,-8.07,-7.54,-0.06,11.04429717,226.96,-133.0554066,-133.04,0.015406631,-0.107663827,
284112.4,-8.22,-7.62,-0.01,11.20860384,227.19,-132.8307424,-132.81,0.02074241,0.015909352,
284112.6,-8.21,-7.65,0.03,11.22170219,227.01,-132.9777861,-132.99,-0.012213905,-0.383966004,
284112.8,-8.32,-7.78,0.04,11.39082087,226.93,-133.0789983,-133.07,0.008998335,0.09493038,
284113,-8.41,-7.72,-0.05,11.41606324,227.43,-132.550527,-132.57,-0.019473014,0.2391755,
284113.2,-8.41,-7.79,0.03,11.46351604,227.16,-132.8082682,-132.84,-0.031731768,-0.133458322,
284113.4,-8.4,-7.91,-0.04,11.5381151,226.74,-133.2791852,-133.26,0.019185166,-0.149217861,
284113.6,-8.47,-7.89,-0.02,11.57553454,227.01,-132.9695819,-132.99,-0.020418096,-0.294355387,
284113.8,-8.43,-7.93,0.06,11.57366839,226.76,-133.2494514,-133.24,0.009451396,-0.188423893,
284114,-8.47,-7.9,0.08,11.58235296,227.03,-133.0057785,-132.97,0.03577854,-0.317118241,
284114.2,-8.5,-8.04,-0.07,11.70006838,226.6,-133.4069367,-133.4,0.006936729,0.303106063,
284114.4,-8.57,-7.99,-0.12,11.71686818,227,-132.9940837,-133,-0.005916294,-0.194837896,
284114.6,-8.61,-8.06,-0.08,11.79388401,226.9,-133.1103028,-133.1,0.010302839,0.30952677,
284114.8,-8.68,-8.13,-0.17,11.89282557,226.85,-133.1260297,-133.15,-0.023970321,0.290074145,
284115,-8.79,-8.19,-0.16,12.01416664,227.04,-132.9762562,-132.96,0.016256161,-0.294744023,
284115.2,-8.76,-8.21,-0.1,12.00590271,226.86,-133.1436858,-133.14,0.003685806,-0.007294156,
284115.4,-8.86,-8.24,-0.01,12.09947106,227.08,-132.9235188,-132.92,0.003518754,-0.120404672,
284115.6,-8.9,-8.3,-0.11,12.16963434,227.01,-133.0021201,-132.99,0.012120144,-0.143502525,
284115.8,-8.93,-8.33,-0.21,12.21203505,226.99,-133.0090597,-133.01,-0.000940334,0.138242641,
284116,-8.95,-8.44,-0.2,12.30187384,226.68,-133.3201567,-133.32,0.000156733,0.171653576,
284116.2,-9.05,-8.41,-0.26,12.35437574,227.1,-132.9007509,-132.9,0.00075091,-0.020663616,
284116.4,-9.01,-8.54,-0.24,12.41417335,226.54,-133.4659498,-133.46,0.005949784,-0.181121414,
284116.6,-9.08,-8.49,-0.24,12.43086884,226.95,-133.0767324,-133.05,0.026732365,-0.118967342,
284116.8,-9.09,-8.54,-0.3,12.47235744,226.82,-133.2131332,-133.18,0.033133208,0.018420345,
284117,-9.1,-8.54,-0.31,12.47964743,226.83,-133.181697,-133.17,0.011697036,-0.170562574,
284117.2,-9.17,-8.59,-0.33,12.56491146,226.86,-133.1295188,-133.14,-0.010481171,-0.122357795,
284117.4,-9.19,-8.61,-0.41,12.59318069,226.84,-133.1337192,-133.16,-0.026280819,0.157834907,
284117.6,-9.17,-8.61,-0.34,12.57859293,226.83,-133.1960049,-133.17,0.026004884,0.143662974,
284117.8,-9.21,-8.63,-0.45,12.62145,226.84,-133.1379007,-133.16,-0.022099282,-0.065491351,
284118,-9.22,-8.63,-0.47,12.62874895,226.92,-133.1068791,-133.08,0.026879141,0.000854491,
284118.2,-9.24,-8.71,-0.5,12.69809828,226.69,-133.3087497,-133.31,-0.001250309,0.086304087,
284118.4,-9.22,-8.67,-0.43,12.6561171,226.77,-133.2390857,-133.23,0.009085735,0.262727879,
284118.6,-9.16,-8.67,-0.56,12.61247398,226.57,-133.4258067,-133.43,-0.004193344,-0.186631681,
284118.8,-9.2,-8.74,-0.46,12.68966509,226.46,-133.5311993,-133.54,-0.008800714,0.041180194,
284119,-9.26,-8.66,-0.55,12.67845416,226.9,-133.0823309,-133.1,-0.017669085,0.101286353,
284119.2,-9.26,-8.68,-0.53,12.69212354,226.84,-133.1482731,-133.16,-0.011726934,-0.068538019,
284119.4,-9.26,-8.65,-0.58,12.67162578,226.97,-133.0493065,-133.03,0.01930651,0.10360037,
284119.6,-9.17,-8.78,-0.57,12.69556222,226.23,-133.7553293,-133.77,-0.014670689,0.035883319,
284119.8,-9.25,-8.66,-0.57,12.67115228,226.88,-133.1132167,-133.12,-0.006783337,-0.48892741,
284120,-9.2,-8.74,-0.56,12.68966509,226.48,-133.5311993,-133.52,0.011199286,-1.444955248,
284120.2,-9.29,-8.68,-0.58,12.71402769,226.92,-133.0558147,-133.08,-0.02418533,-1.903205587,
284120.4,-9.09,-8.71,-0.57,12.58936853,226.22,-133.7770174,-133.78,-0.002982558,-1.19593021,
284120.6,-9.22,-8.82,-0.63,12.75934168,226.25,-133.7297917,-133.75,-0.020208263,-1.543422658,
284120.8,-9.11,-8.83,-0.59,12.68704063,225.89,-134.1058241,-134.11,-0.004175908,-1.219084243,
284121,-9.03,-8.9,-0.54,12.67875783,225.42,-134.5845889,-134.58,0.004588911,-0.985375777,
284121.2,-9.02,-8.92,-0.48,12.68569273,225.3,-134.6806288,-134.7,-0.01937116,-0.481416163,
284121.4,-8.99,-8.98,-0.53,12.70671083,225.05,-134.9681159,-134.95,0.018115874,-0.267271757,
284121.6,-8.99,-8.97,-0.51,12.69964566,225.05,-134.9361963,-134.95,-0.013803737,0.637719413,
284121.8,-8.92,-9,-0.5,12.67147979,224.77,-135.255783,-135.23,0.025783031,0.971321984,
284122,-9.02,-8.99,-0.51,12.7350108,225.11,-134.9045601,-134.89,0.014560145,0.944705828,
284122.2,-9.02,-8.93,-0.61,12.69272626,225.29,-134.7127255,-134.71,0.002725518,0.938414589,
284122.4,-9.08,-8.86,-0.58,12.68644946,225.69,-134.2974114,-134.31,-0.012588611,1.066033424,
284122.6,-9.07,-8.88,-0.56,12.69327775,225.62,-134.3935492,-134.38,0.013549216,1.010279021,
284122.8,-9.13,-8.83,-0.6,12.70140937,225.96,-134.0430325,-134.04,0.003032546,0.999322065,
284123,-9.19,-8.82,-0.56,12.73768032,226.17,-133.8230729,-133.83,-0.006927079,0.817227558,
284123.2,-9.15,-8.76,-0.51,12.66728463,226.24,-133.7525504,-133.76,-0.007449645,0.307406494,
284123.4,-9.21,-8.73,-0.52,12.69003546,226.53,-133.4673682,-133.47,-0.00263179,0.067587351,
284123.6,-9.22,-8.68,-0.59,12.66296964,226.73,-133.272048,-133.27,0.002048037,0.06557643,
284123.8,-9.2,-8.76,-0.54,12.70344835,226.43,-133.5965979,-133.57,0.026597933,-0.164723087,
284124,-9.2,-8.73,-0.59,12.68277966,226.49,-133.4984467,-133.51,-0.011553322,0.37900066,
284124.2,-9.2,-8.69,-0.6,12.65527953,226.63,-133.3670802,-133.37,-0.002919825,-0.113769649,
284124.4,-9.18,-8.67,-0.55,12.62700677,226.64,-133.363423,-133.36,0.003422958,-0.674242444,
284124.6,-9.19,-8.7,-0.64,12.65488443,226.59,-133.4310836,-133.41,0.021083588,-0.727328411,
284124.8,-9.17,-8.74,-0.68,12.66793195,226.36,-133.6246537,-133.64,-0.015346341,-0.533178548,
284125,-9.17,-8.64,-0.6,12.5991468,226.72,-133.295463,-133.28,0.015463003,-0.302728755,
284125.2,-9.07,-8.76,-0.61,12.60961934,225.99,-134.0039314,-134.01,-0.006068551,0.004762356,
284125.4,-9.15,-8.74,-0.66,12.65346198,226.31,-133.6871348,-133.69,-0.002865184,0.011071628,
284125.6,-9.03,-8.71,-0.64,12.54611494,226.03,-133.9665918,-133.97,-0.003408188,0.279216372,
284125.8,-9.14,-8.62,-0.55,12.56359821,226.69,-133.3229,-133.31,0.012900007,0.371961973,
284126,-9,-8.83,-0.66,12.60828696,225.53,-134.4537304,-134.47,-0.016269623,-0.837708994,
284126.2,-9.15,-8.64,-0.6,12.58459773,226.64,-133.3579063,-133.36,-0.002093677,0.414321023,
284126.4,-8.98,-8.61,-0.69,12.44075962,226.22,-133.7949794,-133.78,0.014979384,0.578905162,
284126.6,-9.15,-8.68,-0.53,12.6120934,226.5,-133.4900291,-133.5,-0.009970933,0.37410375,
284126.8,-9.18,-8.61,-0.48,12.58588495,226.83,-133.164844,-133.17,-0.005156016,-0.066441556,
284127,-9.22,-8.67,-0.54,12.6561171,226.74,-133.2390857,-133.26,-0.020914265,-0.025843508,
284127.2,-9.17,-8.54,-0.55,12.5307821,227.04,-132.9626693,-132.96,0.002669303,0.086643942,
284127.4,-9.22,-8.88,-0.49,12.80089059,226.08,-133.9238523,-133.92,0.003852253,0.014539762,
284127.6,-9.24,-8.7,-0.44,12.69124107,226.74,-133.2758984,-133.26,0.015898444,0.064017723,
284127.8,-9.22,-8.68,-0.55,12.66296964,226.72,-133.272048,-133.28,-0.007951963,0.12451853,
284128,-9.24,-8.76,-0.49,12.73244674,226.54,-133.4724746,-133.46,0.012474558,-0.01562221,
284128.2,-9.35,-8.85,-0.38,12.874199,226.57,-133.4263359,-133.43,-0.003664054,-0.142989045,
284128.4,-9.33,-8.7,-0.44,12.75691577,226.98,-132.9987986,-133.02,-0.021201415,-0.236507988,
284128.6,-9.37,-8.96,-0.35,12.96450925,226.27,-133.7186387,-133.73,-0.011361326,-0.219306958,
284128.8,-9.37,-8.82,-0.37,12.86815061,226.72,-133.2681099,-133.28,-0.011890083,-0.174860693,
284129,-9.43,-8.96,-0.37,13.00793988,226.48,-133.5359894,-133.52,0.015989369,-0.133004258,
284129.2,-9.44,-8.84,-0.27,12.93287284,226.88,-133.1200695,-133.12,6.94557E-05,-0.232249635,
284129.4,-9.65,-8.96,-0.16,13.16829905,227.12,-132.8766262,-132.88,-0.003373834,-0.05831256,
284129.6,-9.5,-8.91,-0.12,13.02451918,226.83,-133.1644246,-133.17,-0.005575445,-0.007672851,
284129.8,-9.43,-9.15,-0.21,13.13953576,225.88,-134.1366198,-134.12,0.016619808,-0.051920983,
284130,-9.54,-9.06,-0.27,13.1565649,226.49,-133.5217273,-133.51,0.011727343,0.04157646,
284130.2,-9.66,-9.11,-0.32,13.27809098,226.69,-133.3215949,-133.31,0.011594868,0.071512324,
284130.4,-9.66,-9.12,-0.22,13.2849539,226.66,-133.3529713,-133.34,0.012971339,0.023723925,
284130.6,-9.62,-8.92,-0.16,13.11910058,227.15,-132.837756,-132.85,-0.012244013,0.187399706,
284130.8,-9.73,-9.04,-0.22,13.28135912,227.11,-132.89471,-132.89,0.004709958,0.353358985,
284131,-9.57,-9.19,-0.02,13.26804432,226.15,-133.8395832,-133.85,-0.010416802,0.219346723,
284131.2,-9.34,-9.17,-0.11,13.08909852,225.54,-134.4737975,-134.46,0.013797479,0.086561637,
284131.4,-9.56,-8.96,-0.19,13.10248831,226.88,-133.1444143,-133.12,0.024414264,0.133037087,
284131.6,-9.4,-8.9,0.14,12.94488316,226.58,-133.4349309,-133.42,0.014930914,0.059234329,
284131.8,-9.41,-8.79,0.11,12.87680861,226.95,-133.0489203,-133.05,-0.001079746,0.043612119,
284132,-9.43,-8.91,0.06,12.97355002,226.6,-133.3759092,-133.4,-0.024090804,-0.00362997,
284132.2,-9.33,-8.96,-0.02,12.93562909,226.14,-133.8410854,-133.86,-0.018914558,-0.026384269,
284132.4,-9.29,-8.75,0.12,12.76191992,226.72,-133.2854498,-133.28,0.005449828,-0.044234492,
284132.6,-9.26,-8.78,0.18,12.76072098,226.53,-133.4758599,-133.47,0.005859933,0.012537857,
284132.8,-9.13,-8.55,0.06,12.5083732,226.86,-133.1210612,-133.14,-0.018938834,0.007114981,
284133,-9.12,-8.65,0.1,12.56968178,226.51,-133.4849331,-133.49,-0.005066943,0.085252619,
284133.2,-9.03,-8.55,0.15,12.43556995,226.58,-133.4359987,-133.42,0.01599869,0.309777152,
284133.4,-9.11,-8.56,0.28,12.50062798,226.77,-133.2171756,-133.23,-0.012824433,0.302081413,
284133.6,-8.96,-8.48,0.04,12.33661218,226.59,-133.4234499,-133.41,0.013449945,0.207982867,
284133.8,-9.01,-8.39,0.07,12.3114662,227.05,-132.9592896,-132.95,0.009289619,0.227653276,
284134,-8.86,-8.42,0.28,12.22276564,226.47,-133.5413949,-133.53,0.011394869,0.228626369,
284134.2,-8.95,-8.25,0.31,12.17230463,227.35,-132.6694811,-132.65,0.019481132,0.18887472,
284134.4,-9.06,-8.09,0.42,12.1462628,228.26,-131.7628131,-131.74,0.022813063,0.164196428,
284134.6,-8.88,-8.22,0.39,12.10052891,227.22,-132.7896811,-132.78,0.009681076,0.156632469,
284134.8,-8.87,-8.14,0.19,12.0389576,227.46,-132.5426062,-132.54,0.002606151,0.286515845,
284135,-8.84,-8.12,0.25,12.00333287,227.44,-132.5690917,-132.56,0.009091663,0.308032566,
284135.2,-8.8,-8.17,0.39,12.00786825,227.12,-132.8739085,-132.88,-0.006091452,0.219836391,
284135.4,-8.95,-8,0.5,12.00427007,228.2,-131.7920883,-131.8,-0.007911696,0.279454963,
284135.6,-8.78,-8.11,0.43,11.95242653,227.27,-132.7283567,-132.73,-0.001643314,0.146016062,
284135.8,-8.74,-7.98,0.29,11.83503274,227.61,-132.3974378,-132.39,0.007437798,-0.026092041,
284136,-8.73,-7.98,0.4,11.82764981,227.58,-132.4301009,-132.42,0.010100914,-0.04141763,
284136.2,-8.77,-8.08,0.42,11.9247348,227.34,-132.6550735,-132.66,-0.004926545,-0.484645706,
284136.4,-8.59,-7.87,0.4,11.6501073,227.52,-132.4953414,-132.48,0.015341415,-0.457728997,
284136.6,-8.68,-8.08,0.43,11.85870145,227.04,-132.949714,-132.96,-0.010285971,-0.3404496,
284136.8,-8.61,-7.95,0.39,11.7189846,227.27,-132.7176805,-132.73,-0.012319523,-0.490292377,
284137,-8.46,-7.91,0.33,11.58186945,226.94,-133.0756977,-133.06,0.015697661,-0.404296471,
284137.2,-8.59,-7.98,0.45,11.72469616,227.14,-132.8916928,-132.86,0.03169284,-0.009449342,
284137.4,-8.59,-7.9,0.46,11.67039417,227.41,-132.6039394,-132.59,0.013939424,0.358671119,
284137.6,-8.58,-7.91,0.46,11.66981148,227.33,-132.673313,-132.67,0.003312992,0.38547616,
284137.8,-8.47,-7.86,0.52,11.5551071,227.15,-132.8607359,-132.85,0.01073589,0.769704107,
284138,-8.61,-8.09,0.52,11.81440646,226.78,-133.216516,-133.22,-0.003483952,0.404827753,
284138.2,-8.59,-7.91,0.43,11.67716575,227.36,-132.6400549,-132.64,5.48594E-05,0.510640414,
284138.4,-8.44,-7.84,0.54,11.51951388,227.1,-132.8893172,-132.9,-0.010682769,0.337579332,
284138.6,-8.6,-7.92,0.59,11.69129591,227.36,-132.6429087,-132.64,0.002908711,0.527061167,
284138.8,-8.57,-7.86,0.61,11.62860697,227.47,-132.5255807,-132.53,-0.00441933,0.547941874,
284139,-8.55,-7.84,0.62,11.60034913,227.5,-132.5195494,-132.5,0.019549352,0.663056606,
284139.2,-8.67,-7.79,0.38,11.65559951,228.05,-131.9397127,-131.95,-0.010287342,0.542574484,
284139.4,-8.54,-7.8,0.45,11.56596732,227.61,-132.4069813,-132.39,0.016981262,0.696420147,
284139.6,-8.62,-7.8,0.46,11.62516236,227.86,-132.1410755,-132.14,0.001075472,0.620249504,
284139.8,-8.56,-7.69,0.36,11.50694138,228.04,-131.935398,-131.96,-0.024602031,0.445711326,
284140,-8.58,-7.69,0.33,11.52182711,228.11,-131.8689322,-131.89,-0.021067766,0.206969314,
284140.2,-8.56,-7.58,0.35,11.43372205,228.48,-131.52534,-131.52,0.005339998,0.010626118,
284140.4,-8.45,-7.67,0.38,11.4118973,227.77,-132.2297842,-132.23,-0.000215797,-0.50474336,
284140.6,-8.55,-7.61,0.37,11.44616093,228.33,-131.6709522,-131.67,0.000952232,-0.556226001,
284140.8,-8.41,-7.58,0.36,11.32185939,228,-132.0285894,-132,0.02858943,-0.720596518,
284141,-8.37,-7.66,0.36,11.34603455,227.51,-132.4639156,-132.49,-0.026084406,-0.680679103,
284141.2,-8.25,-7.46,0.41,11.12268403,227.87,-132.121224,-132.13,-0.008775968,-1.040315455,
284141.6,-8.17,-7.57,0.44,11.13794416,227.2,-132.8169739,-132.8,0.016973888,-0.461685875,
284141.8,-8.04,-7.47,0.42,10.97462983,227.1,-132.8952996,-132.9,-0.004700409,-0.492992717,
284142,-7.98,-7.43,0.33,10.90345358,227.05,-132.9559177,-132.95,0.00591771,-0.5496497,
284142.2,-7.99,-7.45,0.4,10.92440387,227,-132.9969485,-133,-0.0030515,-0.807766424,
284142.4,-7.82,-7.38,0.37,10.75252528,226.65,-133.341901,-133.35,-0.008099007,-0.402566218,
284142.6,-7.86,-7.36,0.46,10.76797103,226.89,-133.1184237,-133.11,0.008423744,-0.551251178,
284142.8,-7.71,-7.3,0.51,10.61763156,226.58,-133.4353478,-133.42,0.015347781,-0.28094778,
284143,-7.65,-7.33,0.52,10.59487612,226.26,-133.7762442,-133.74,0.036244236,0.00827696,
284143.2,-7.66,-7.26,0.54,10.55382395,226.54,-133.464288,-133.46,0.004287985,0.115947492,
284143.4,-7.66,-7.18,0.53,10.49895233,226.83,-133.1474131,-133.17,-0.022586882,0.035688885,
284143.6,-7.62,-7.18,0.49,10.4698042,226.69,-133.2971135,-133.31,-0.012886455,0.423218275,
284143.8,-7.56,-7.06,0.48,10.34394509,226.95,-133.0412634,-133.05,-0.008736561,0.162243074,
284144,-7.46,-7.1,0.56,10.29862127,226.44,-133.5836347,-133.56,0.02363469,0.376233736,
284144.2,-7.4,-6.99,0.51,10.17939586,226.62,-133.3679697,-133.38,-0.012030299,0.297389571,
284144.4,-7.37,-6.97,0.47,10.14385528,226.58,-133.4022057,-133.42,-0.017794318,-0.039206032,
284144.6,-7.4,-6.75,0.42,10.01611202,227.63,-132.3698873,-132.37,-0.000112663,0.214980402,
284144.8,-7.2,-6.74,0.47,9.862433777,226.89,-133.1100073,-133.11,7.2881E-06,-0.109957498,
284145,-7.13,-6.61,0.54,9.722602532,227.15,-132.8326352,-132.85,-0.017364849,-0.173378511,
284145.2,-6.98,-6.64,0.54,9.633794683,226.42,-133.5700059,-133.58,-0.009994127,-0.176570369,
284145.4,-6.93,-6.5,0.51,9.501310436,226.82,-133.1661376,-133.18,-0.013862359,-0.150169222,
284145.6,-6.87,-6.36,0.41,9.361970946,227.18,-132.7924122,-132.82,-0.027587779,-0.434424226,
284145.8,-6.83,-6.24,0.4,9.251297206,227.56,-132.4153346,-132.44,-0.02466535,-0.451875177,
284146,-6.67,-6.14,0.35,9.065787335,227.35,-132.6307999,-132.65,-0.019200127,-0.429120646,0.105369452
284146.2,-6.42,-6.15,0.34,8.890382444,226.24,-133.7694923,-133.76,0.009492285,-0.49988714,0.114616988
284146.4,-6.24,-6.11,0.4,8.733252544,225.62,-134.3969088,-134.38,0.016908806,-0.495787385,0.118410059
284146.6,-6.23,-6.01,0.33,8.656384927,226.06,-133.9702848,-133.94,0.030284775,-0.479556211,0.122817051
284146.8,-6.18,-5.81,0.29,8.482246165,226.8,-133.2324676,-133.2,0.032467641,-0.38691927,0.127786107
284147,-6.03,-5.68,0.33,8.283918155,226.71,-133.2879971,-133.29,-0.002002939,-0.35904126,0.120042401
284147.2,-5.9,-5.62,0.29,8.148275891,226.39,-133.6076684,-133.61,-0.002331617,-0.195430213,0.121261151
284147.4,-5.71,-5.56,0.25,7.969799245,225.73,-134.237457,-134.27,-0.032542989,-0.351328643,0.113851257
284147.6,-5.73,-5.4,0.25,7.873557011,226.7,-133.3017008,-133.3,0.001700844,-0.419143258,0.127522783
284147.8,-5.49,-5.46,0.21,7.742848313,225.17,-134.8430257,-134.83,0.013025654,-0.389411768,0.133471498
284148,-5.35,-5.35,0.18,7.566042559,224.99,-135,-135.01,-0.01,-0.451840498,0.129244356
284148.2,-5.3,-5.3,0.17,7.495331881,225.01,-135,-134.99,0.01,-0.21689006,0.13956771
284148.4,-5.04,-5.29,0.16,7.306551854,223.61,-136.3863649,-136.39,-0.003635109,0.162954919,0.13991654
284148.6,-4.96,-5.19,0.19,7.17897625,223.69,-136.2981059,-136.31,-0.011894145,0.521195786,0.142474476
284148.8,-4.94,-4.98,0.15,7.014556294,224.77,-135.2310301,-135.23,0.001030117,0.661386695,0.142338652
284149,-4.9,-4.77,0.18,6.838340442,225.75,-134.2297826,-134.25,-0.020217442,0.70993549,0.15039875
284149.2,-4.78,-4.6,0.15,6.633882724,226.07,-133.9006424,-133.93,-0.029357639,0.746513314,0.156669388
284149.4,-4.66,-4.45,0.11,6.443454043,226.34,-133.679475,-133.66,0.019474952,0.725318415,0.151029212
284149.6,-4.5,-4.22,0.1,6.16914905,226.89,-133.1608592,-133.11,0.050859177,0.837415609,0.152252198
284149.8,-4.25,-4.12,0.09,5.919197581,225.85,-134.1101729,-134.15,-0.039827059,0.911672663,0.17632216
284150,-4.13,-4,0.1,5.749513023,225.94,-134.0839094,-134.06,0.023909396,0.973954123,0.169658057
284150.2,-3.96,-3.71,0.09,5.426389223,226.86,-133.1331323,-133.14,-0.006867733,0.689672994,0.186119704
284150.4,-3.82,-3.53,0.08,5.201278689,227.25,-132.7405222,-132.75,-0.009477803,0.487509962,0.195998198
284150.6,-3.62,-3.29,0.08,4.891676604,227.76,-132.26581,-132.24,0.025810049,0.395986219,0.191104383
284150.8,-3.44,-3.15,0.05,4.664343469,227.51,-132.4802636,-132.49,-0.009736393,0.58126796,0.217983575
284151,-3.25,-2.92,0.03,4.369084572,228.1,-131.938475,-131.9,0.038475029,0.579546725,0.213685921
284151.2,-3.06,-2.86,0.05,4.188460338,226.92,-133.0650677,-133.08,-0.01493231,0.09025241,0.278252733
284151.4,-2.88,-2.64,0.03,3.906916943,227.52,-132.5104471,-132.48,0.030447078,0.114093551,0.187651637
284151.6,-2.71,-2.47,0.01,3.666742423,227.65,-132.3472664,-132.35,-0.002733625,0.102428912,0.28000004
284151.8,-2.48,-2.3,-0.01,3.382366036,227.12,-132.8434373,-132.88,-0.036562675,0.143551307,0.370953669
284152,-2.23,-2.05,0,3.029092273,227.38,-132.5917836,-132.62,-0.028216441,0.035399662,0.593274175
284152.2,-2.04,-1.68,-0.09,2.642725865,230.57,-129.4724598,-129.43,0.042459848,-0.125026,0.506903938
284152.4,-1.75,-1.54,-0.07,2.331115613,228.67,-131.3477772,-131.33,0.01777722,-0.086443266,0.517199519
284152.6,-1.52,-1.33,0.06,2.019727704,228.82,-131.1859252,-131.18,0.005925166,-0.055035623,0.548420736
284152.8,-1.25,-1.09,-0.01,1.658493292,228.74,-131.0884282,-131.26,-0.171571813,-0.086140171,-0.597997409
